restaurant_name,name,description,address,url,img_1,img_2,img_3,img_4,img_5,種類_中,種類_日,種類_法,種類_泰,種類_美,種類_西,種類_韓,類型_咖啡,類型_地方,類型_小吃,類型_居酒,類型_火鍋,類型_甜點,類型_聚餐,類型_茶館,類型_酒吧,類型_餐酒,氛圍_安靜,氛圍_家庭,氛圍_時尚,氛圍_浪漫,氛圍_熱鬧,氛圍_約會,氛圍_聚餐,氛圍_舒適
福園,fu-yuan,位於歷史悠久的漢來大飯店內，是集團旗下唯一的臺菜餐廳。餐室內的水晶掛燈和西洋畫作雖略顯歷史痕跡，但團隊親切的服務令客人再三回訪。在此可品嚐到多款家常菜，其中苦茶油香雞帶有淡淡苦茶香氣，搭配爽脆的炸薑片，鹹香美味。主廚亦會每天採買新鮮海魚，製作各式海鮮料理。若周末到訪建議提前訂位。,"前金區成功一路266號9樓 (漢來大飯店), Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/fu-yuan,ca71670134064645b074f4a822e16baa.jpeg,725d1a6525a947b599fa838d98b23118.jpeg,7f11fd4ec3a640479c7d69fe4216f3df.jpeg,0379962a136545ffb7244dabf367f281.jpeg,ebf81e3c723a49299a6a62f5b43d4389.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
雲川水月,clavius,餐廳擁有大片庭院，走過蜿蜒的礫石小徑進入室內，隨即沉浸在充滿圓弧元素的暖色空間，好讓客人放鬆心情享用美食。菜色以臺灣原型食材為框架，融入主廚的經驗，創造出蘊含亞洲風味的當代蔬食料理，味道優雅細緻，同時保留蔬菜的本真滋味。建議於中午到訪，欣賞自然光影灑落庭院內，甚是愜意。,"松山區富錦街120號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/clavius,ab4eb5de984d4f8aa91a14eb7e6ead54.jpeg,71ef7e84e2ec4900af7ce2b3dee18e57.png,e5ab8c76873c4bfeb49c8c68bc189ecd.jpeg,cfc4aa7ee9c044848f09d4d437d105b8.png,9ecea28280d24f38abbf1dbda9fdb2f3.png,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
江牛樓,kou-gyu-rou,日籍主廚曾經營拉麵店，為向遊客傳達臺灣牛肉麵的美味，遂開設此店。店面由老宅改建，保留抿石子地磚與復古家具，配上吧檯設計，用餐氣氛輕鬆。相較於傳統紅燒牛肉麵，這裡的湯頭以昆布、海鹽及醬油調味，側重牛骨和醬油風味，並添加花椒增添香氣；牛肉則以昆布和醬汁浸泡，肉質軟嫩多汁，滋味甚是獨特。麵食限量供應，建議開店前抵達登記。,"大同區民樂街6號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/kou-gyu-rou,bcb9f303818044f4ba9442b60c9d2d21.jpeg,2e5d877aeee345bc93284ba58d430863.jpeg,727d448d95824676ab00f9583a7213f9.jpeg,f708c7eaca574da283e11120b26da84b.jpeg,58b85f397ebb49f5ae491315ba04ff60.jpeg,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
隱食家,inn-s,店如其名，隱藏在巷弄之中。主廚希望為客人提供健康味美的臺灣菜，除了烹調上少用油鹽，也對食材用心選擇，如每天到市場採買新鮮漁獲，及選用臺灣得獎冠軍米，以土鍋現點現煮。推薦東石鮮蚵芙蓉蛋，採用渾圓飽滿的嘉義東石的蚵仔，搭配蛋香豐沛的土雞蛋，滋味非凡。若多人到訪，老闆會依據人數配菜。,"中山區雙城街28巷8號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/inn-s,980b8aba02de496cbae9d1dce2394797.jpeg,8070fe4508a34f348a2b6f876c1dff91.jpg,6c59ba8dfed9434ebb20f0be1a789dc3.jpeg,1415c8e9a4ef433aa809bcc6ecf2421e.jpeg,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
阿裕牛肉 (崑崙路),a-yu-beef-shabu-shabu-kunlun-road,臺南知名的溫體牛肉店，在創立近三十年之際，開設此佔地千坪的全新用餐空間，寬敞舒適。菜單精簡，提供單一牛肉湯鍋底，搭配臺南善化溫體牛的不同部位。想吃得更豐盛，不妨加點芥藍炒牛肉。店內採自助式服務，客人需自行到冰箱挑選飲料和鍋物配料，並先行結帳。僅設現場候位，建議在營業前到場排隊。,"仁德區崑崙路733之1號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/a-yu-beef-shabu-shabu-kunlun-road,b315f22b0e594070a68dd6a2bef0e685.jpeg,5cdd255677b64ef7ae7e8dbc40a8dbfc.jpeg,a733e1bdfb664351855e635bbe188ffc.jpeg,472798769ce64dac872fdfebf30f814d.jpeg,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
fumée,fumee,大阪燒鳥名店於海外開立的第一間姊妹店，年輕的日籍主廚走訪臺灣各地，了解在地食材，特別選用竹地雞、黃皮文昌雞等不同雞種，且多使用自製的雞油燒烤，令香氣倍增。菜單也融入刺蔥、馬告等在地香料，讓客人透過精巧的菜餚，品嚐到雞肉的不同面貌與口感。建議加點雞白肝或是提燈等珍稀部位。,"中山區中山北路二段39巷3號B3 (晶華酒店), Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/fumee,2daf59b469df4c42a15c396eaa46e8e9.jpg,8e3ac20b3a044bb799dc05a917acf26f.jpg,4e228f10810746129d5dba083a37e74c.jpeg,1e31120f6dfc44e78ca49a6ce687ba10.jpg,60d5fa1f022e481486f49da040c3b092.jpg,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Impromptu by Paul Lee,impromptu-by-paul-lee,霧面玻璃門後是開放式廚房和吧檯座位，在這可一覽廚房團隊的精妙合作。僅設一個逾十道菜的嚐味菜單，主廚盼顧客能以開放舒適的心情用餐，享受他以在地食材、不受料理方式所限呈現的臺灣風味，故只會在用餐完畢才將菜單交到食客手上。菜色不定期更換，若幸運將能嚐到主廚引以為傲的自製乾拌麵。,"中山區中山北路二段39巷3號B1 (晶華酒店), Taipei, 104, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/impromptu-by-paul-lee,c43225d9f36143c29cbd7c2d0648e719.jpeg,64ef1a78c1bc4dd4b8c8dbbb8f489a94.jpg,64bf4bb82d7a4232acdd0833a4e79ff2.jpeg,30760a9df24f4a50a0d77dc786a94acd.jpeg,e843ce3379234de9a0157423bb39833d.jpeg,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
繡球,ajisai,餐廳每個角落都蘊藏著巧思，以花窗玻璃、木造層架及極簡的灰色泥牆，營造出懷舊氛圍。老闆娘曾經營江浙私廚，故此處的麵食以川味和江浙風味為主，口味辛香，辣度相對溫和。不少客人為每日現做的小菜而來，品項依時令食材調整，其中冰糖㸆苦瓜值得推薦，不妨來碰碰運氣。每周僅營業三天，建議留意社群平台的公告。,"西區中興街102號, Taichung, 403, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/ajisai,482799249c2544ab914535d6e31ea051.jpg,2484920c97d64920b5b0a3b9b1f887f7.jpg,fff59335f9a340f18b87cd59e0275770.jpg,e65f2bd8ace7449ab2e017f584e92c39.jpg,40a6b1a87ea24457ad8c653ba2be40d3.jpg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
海光俱樂部中餐廳,hai-guang,餐廳前身為軍官招待貴賓的俱樂部，現搖身一變成為廣受歡迎的江浙菜館。廚房團隊為江浙菜餚注入京川特色，風味獨特，豆瓣鱸魚、香甜軟嫩的柳橙排骨均值得一試。另推薦招牌蔥油餅，酥香的餅皮內鋪滿了青蔥，香氣濃厚。用餐空間裝潢簡約，並設有包廂。注意僅收現金，如欲於周末前往，建議訂座。,"左營區南大路4號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/hai-guang,6e16f2991865422ea51952ec7c576b76.jpeg,d942bfac118445ec8a319c9bc479c02a.jpeg,a41e3940b6de40ada4d106570637bdaa.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
茂園,mao-yuan,自1971年開業的茂園現由第二代掌舵，工作人員均是服務多年的老臣子。兩層高的餐廳適合不同大小宴席。友善的服務生會把客人帶至海鮮冰櫃前，細心介紹招牌菜及當日的時令海鮮，並因應用餐人數建議合適份量，好讓客人多嚐幾道菜。蒜泥鮮蚵和鹽冬瓜蒸時令魚等都是馳名菜色，白斬雞也值得一試。,"中山區長安東路二段185號, Taipei, 104, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/mao-yuan,8a626d9ef87e43f593042a87324722e5.jpeg,d0e9af7394ae4bf5a3e75c0490eb3c07.jpeg,41f9d452913b4e67b4e2dfa62fc6785b.jpeg,8e6261662d604f7fa2bfe23d4fb944d6.jpeg,cab38c183da94a7f8d7f7dfcd11c0664.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
博仁堂,po-jen-tang,由百年中藥行轉型成為藥膳店，店內保留了老店的藥櫃、針炙銅人與掛畫，並將古舊匾額改造成餐桌，環境雅致。提供八款藥膳湯品，全都香氣撲鼻，滋味回甘。菜單更標示療效，讓客人依需求選擇。建議點選套餐，一試其麻油麵線和甜點冰糖百合銀耳：前者採用安定出產的麻油，香氣四溢；後者則滋味清爽，皆值得品嚐。,"中西區西門路二段300巷27號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/po-jen-tang,2722e32eae5e4d6d892df8f275dec9aa.jpeg,ff6694250dad41c3bb256dee8c8bd93d.jpeg,eb03327444ee4fb9b83f8b1bc62790fd.jpeg,442ca3f8ec864e56ab7de99f55115902.jpeg,d3a4e988ff1047649c602d702988ec5c.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
卉寓,huist,英文名Huist是荷蘭語的「家」，餐廳的暖色調裝飾，營造恍如家居的舒適感覺。季節性菜單以臺灣家常料理為基礎，揉合西式烹飪技法，呈現道道暖心且現代的家庭菜餚。如不定期推出的糖燻旗魚，其靈感源自經典小吃鯊魚煙，廚師將軟嫩的糖燻魚片夾著彈牙的切片雞冠，口感富層次，令人回味。,"西區昇平街22巷3號, Taichung, 403, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/huist,55f6f275d11a451fa805b62912fc5573.jpg,b3b0412f60a54857b4c29c28bb2dee17.jpg,dc6b539e3cb14819bebadc1af8ce654a.jpg,a4b12a77098341f6b1ec75826a08cca0.jpg,23e309372e0c47a884f336424ded9d37.jpg,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
功夫上海手工魚丸,kung-fu-shanghai-fish-ball,門口以懷舊攤車作爐台，配上古典音樂，營造出獨特氛圍。店內的醬汁、魚丸及餛飩，都由老闆親力親為製作，不假他人之手。其中上海蔥油拌麵用上臺中水湳市場的生麵，口感極佳，僅以蔥段煮出自然鹹香，清爽且滋味十足，十分推薦。雪菜魚丸是另一招牌，湯底加入炒過的雪菜，搭配軟綿的旗魚魚丸，讓人回味。,"西區中美街380號, Taichung, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/kung-fu-shanghai-fish-ball,283efb817e3f461197b24a58a0d6ebdb.jpeg,d2a29966b1a64213bbc52fa4a6319212.jpeg,22ea4e4bd61642659566e3556a94d2d3.jpeg,3854463f20094a5ebde0fdb5841d6a58.jpeg,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
富鼎旺 (中區),fu-din-wang-central,店內裝潢樸實，客人先在門前點餐，再由服務人員協助入座，氣氛輕鬆隨意。這裡的滷豬腳、腿扣、腿節等做法與坊間有別，以醬油、紅蔥酥、糖和辣椒等代替中藥材，以小火燉煮。豬腳口感軟滑而且鹹香入味，搭配店家製作的辣椒醬，額外美味。同時提供魯肉飯、潤油豆腐等食品，全都價廉物美。,"中區臺灣大道一段560號, Taichung, 400, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/fu-din-wang-central,a2d64509aac140db8f1dee827c7ffa1c.jpeg,cb003c9d99d04b2caa017834c910b541.jpeg,00d1b1d9bda040a48848b05f56cabf5f.jpeg,9402d9f3741b4686994ae42b280edba1.jpeg,57c68407d4f143ffb85af27033807572.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
筑馨居,zhu-xin-ju,餐廳位於1846年興建的清朝老宅內，斑駁的紅磚、具歷史意義的木門，均使人沉浸於古色古香的氛圍之中。以無菜單套餐呈現臺灣辦桌文化，按用餐人數提供七菜一湯的臺菜佳餚。食材講究在地與時令，如選用臺南米、七股虱目魚及在地養殖的無毒雞等。菜色鹹香鮮味。價格實惠，必須提前訂位。,"中西區信義街69號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/zhu-xin-ju,8b9ba087c50e40aa96b1d3c4ab768266.jpeg,8249115935d7435c9172b92018987613.jpeg,da1e90213ad44d0888c068210e9bb79d.jpeg,973220f4abaa4eeb9ccf0727d1a1b3ed.jpeg,0abbdd491e724efdb6a5dc0f2357afe8.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
夜間部爌肉飯,night-school-braised-pork-rice,顧名思義，小店僅在夜間營業，從晚餐至宵夜時段，總是人潮不絕。爌肉飯為店內招牌，彈嫩的五花肉呈現誘人琥珀色，搭配酸菜，入口肥而不膩，店家更提供辣菜脯予客人自行添加享用。此外，臺式小菜如滷白菜、油豆腐等也具水準，再加上一碗骨宰肉豬血湯，便是經典的臺式小吃組合。店面雖小，但環境明亮潔淨，感覺舒適。,"西區精誠路109號, Taichung, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/night-school-braised-pork-rice,ed4badb1e5ec41bd8915966e7db88fa4.jpeg,a83cb7d29be04a0aa6edea08c776142a.jpeg,6d58e2fbe39f49e895533fa48fadb1cb.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
与玥樓,yu-yue-lou,餐室寬敞遼闊，裝潢以金色和黑色為主，氣派典雅。二樓設有包廂，同時用作大型宴會場地，適合商務宴客或親友聚餐。主廚來自香港，將傳統廣東料理以創新方式展現，午市亦供應多款粵式點心。招牌菜包括用龍眼木烤製的窯烤片皮鴨，建議預訂。此外可以嚐嚐來自澎湖的海鮮，如七星斑和野生七彩龍蝦。,"南屯區公益路二段783號, Taichung, 408, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/yu-yue-lou,c7c92f4beccd4a7f9f8b847cc60e88cb.jpg,33f4771b91d24ae388b632c84e46b96e.jpeg,f7746a0d31cf42f0a620699d4af850b3.jpeg,ffbdfc43c165403cbc7849743ed5ffdd.jpg,fc9898c02a6f4e0296b9b0b90ac46e56.jpg,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
豐之海鮮漁府,feng-no-seafood,在前往將軍漁港的路上，可找到這家海鮮餐廳。其料理實惠又美味，捧場客眾多，熱鬧非常。店內採用到冰櫃前點菜的傳統模式，客人可詢問店員食材的最佳烹調方法。其中，招牌菜三杯鱸鰻上桌時滋滋作響，香氣四溢，值得一試。若多人聚會，不妨挑選新鮮海魚分享。鄰近旅遊景點，假日到訪最好提前訂位。,"將軍區長沙里146之10號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/feng-no-seafood,e29e3cbb78e54c6c92a4f5fb40439d06.jpeg,e9f0776a287e4842b26157c335146b44.jpeg,868093188a084f1da2d957384dfe76d0.jpeg,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sens,sens-1204678,由老公寓改建而成，以木地板、古銅色鐵件、橙黃燈光鋪飾，營造出優雅的氛圍。主廚深受法國文化薰陶，對醬汁烹調特別講究，每季的菜單更迭，醬汁也是設計重點。晚間所提供的單一套餐採用多款歐洲高級食材，菜色分量精細但多元，包括大受歡迎的肉凍派。為求完整呈現法式料理，亦提供以起司為發想的餐後小點。,"松山區民生東路三段127巷12號, Taipei, 105, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sens-1204678,7f71def6b46c473db0f7af617ed7008b.jpg,bdb91a13dea14b95b1f25bc30cdfc0c9.jpg,b0f6758126dc456288796b4f21a1969b.jpeg,65e1c3cbb920480e98c4c2eccb0ccfd5.jpg,2adc5dcbb19a4628becc1bc829d71255.jpeg,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
de nuit,de-nuit,名字在法文中解作「夜晚」，室內設計也帶著夜幕的沉穩：光潔的玻璃窗景，加上墨黑色桌巾、絨面沙發和灰色座椅，令人放鬆心情，非常適合情侶或小型聚餐。廚房團隊年輕專業，致力保留法國料理的精髓，同時增添季節元素。菜色口味細緻，擺盤極具巧思。無論搭配餐酒或茶飲，都令美食生色不少。,"大安區信義路四段175號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/de-nuit,29575a077dd9403d9195ed5a345aae3d.jpeg,a9bf8e8c1eec4b8e8d307853045f0538.jpeg,61965f74821e4332b6fe487a625b6554.jpg,b62c9c496e5f4ef58ae09a4559d84ce8.jpeg,5e21190a386d484391aaaae59b609f1d.jpg,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
空盤,komboi,英文店名為「空盤」的臺語諧音，寄語客人能夠盡興品嚐美食，心滿意足地清空盤子。餐室設計簡約舒適，以褐色桌椅、淺色吊燈點綴，令人放鬆心情。經營者兼主廚曾旅居法國，將在當地奠定的烹飪技法結合個人巧思，烹製成一道道細膩的當代菜餚。中午時段雖提供簡短套餐，但建議點選完整套餐，讓體驗更完整。,"大安區敦化南路一段270巷28號, Taipei, 10685, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/komboi,08efb127f0534f5dafe169726246c05f.jpg,123580fa3cf141a7a5bfb7376a7d7d90.jpg,8a534ebd1acd4a6d9aba844c39cb3645.jpg,c4dc7db90572419bab14f60e2382867c.jpeg,630a339f4b764b2ba2aef49a6a472ae0.jpeg,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
阿輝黑輪,a-hai-tawianese-oden,小店走過近五十個年頭，一開始以三輪車沿街販售，其後搬遷至現址的鐵皮屋。各式小吃價格實惠，深受本地人及遊客歡迎，特別是炸黑輪和關東煮的黑輪，均是到訪者必點之選。此外，大腸包小腸值得一試，糯米腸軟糯可口、帶花生香，包覆的小香腸肥而不膩、充滿肉香。每到下午時刻，店內總是人潮洶湧。,"南區大林路121號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/a-hai-tawianese-oden,408d99d319bf42139fd61259188b87f5.jpeg,81d9ed4d25a945d6b02b75609e8f58ff.jpeg,60f3cff878fd4deb9da43a1723072a61.jpeg,,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
開元紅燒土魠魚羮,kaiyuan-fried-spanish-mackerel-thick-soup,開業四十個年頭，無論甚麼時候都人潮不斷。雖是鐵皮小店，環境卻頗整潔。採用印尼的土魠魚，為了保持鮮甜滋味，魚肉只蘸上適量炸粉，整塊炸至金黃酥脆後，再切成小塊。羹湯則以扁魚、柴魚與蒜頭酥為基底，風味厚實，搭配清爽的豆芽菜，口感富有層次。炸土魠魚皮為限量供應，想吃需碰碰運氣。,"北區開元路307號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/kaiyuan-fried-spanish-mackerel-thick-soup,1573f0a6bc944a018e2808e7da4575e7.jpeg,2181e334e2cb4d94b76366ce74bba4ad.jpeg,0dc3a25e2dfb45579e87a64a19260a88.jpg,,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
沙卡,saka,餐廳屹立四十餘年，入口以紅標米酒瓶作裝飾，古色古香。招牌燒酒雞以全米酒、中藥材及土雞燉煮而成，不加一滴水，原汁原味。建議先品嚐肉質軟嫩的雞胸肉，然後再細味鮮甜的熱湯。肉品蘸上店家特製的辣椒醬油與胡椒粉，別有一番風味。熱炒菜色則推薦黃金軟絲，其火候掌握精準，適合配飯。賓客盈門，建議提前訂位。,"大雅區中山路大同巷9弄7號, Taichung, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/saka,51ce70b940214b7b9bfec1696a417188.jpg,9da9e1fdacb34f4d81946741a73bf25d.jpg,f441effbeb6a41dc87389e470371a324.jpg,9b213a019b7e4ca291332c871b096417.jpeg,da9308ad4bb14e60af05e0e467c0663e.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
圓環邊蚵仔煎,yuan-huan-pien-oyster-egg-omelette,創立於1965年，蚵仔煎選用每天從臺南直送的蚵仔，特調醬汁別有風味。蒸米糕也值得一試。,"大同區寧夏路46號 (寧夏夜市), Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/yuan-huan-pien-oyster-egg-omelette,717dba8bbf6f484cb99a9b087a73210b.jpeg,d4c4ed79593f4bc8b6e5c9554f43b320.jpeg,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cha Cha Thé Cuisine,cha-cha-the-cuisine,為「采采食茶」品牌的延伸，於2022年轉型成餐廳。牆壁由茶磚堆砌而成，層架以書籍和茶具點綴，環境優雅舒適。主廚擅長以法式料理手法，融合亞洲食材炮製出一道道佳餚。午間提供三至五道菜套餐，由顧客自選料理組合，晚上則供應季節性套餐。建議餐後點一壺來自臺東的紅烏龍，與甜點搭配起來相得益彰。,"大安區復興南路一段219巷23號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/cha-cha-the-cuisine,2e3eee3c9b624b7594212bc9d99eeb74.jpeg,18f580f243f24ca1ade050b750f5071b.jpeg,792617f15ede445d9f12fab1d71dcdda.jpeg,3b2d159edae541678ba0c2e688ba6189.jpeg,d298013696a54383ba3aebe20b163b5d.jpeg,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apis Grill,apis-grill,坐落於巷弄之間，推開大門，映入眼簾的是奪目的窯爐和大型炭火燒烤爐。主廚擁有二十多年烹調歐陸菜經驗，擅於以醬料為食材添新意。從蔬食、海鮮乃至肉品，均以炭火烹調，菜單每兩至三周便會更新。不要錯過大受歡迎的紐西蘭鹿肉和別具風味的鮑魚。菜色份量精巧，適合好友相聚或單人前往。,"三民區褒揚東街80號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/apis-grill,717cbabf70824a4dbf65acf2ff20e6e9.jpeg,bd39f316eea4409a8638d82f16acb2d7.jpeg,f76c5df810ce4d28a720b28bb464956d.jpeg,75a2ba374e0947c7b7761c91dde24e26.jpeg,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
大腕,da-wan-1200838,這家日式燒肉餐廳於2021年底遷到現址，新店設計採用現代工業風格，裝潢廣用不鏽鋼素材與墨灰色調。空間寬敞，適合各類聚餐。主要供應來自日本宮崎的和牛，包含板腱、沙朗芯、翼板等部位。肉品油花豐富，並由專人在桌邊火爐為客人燒烤。當中，幻切牛舌為店內招牌，厚切的牛舌烤至五分熟後，呈現彈嫩口感。,"中山區敬業二路199號5樓, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/da-wan-1200838,2b29eca06c9d491c9738514cfc473e0f.jpeg,fdd1581bee0149d7806d5ef27a8c1019.jpeg,dd0a86c07b5a413fbcd400eef72cee50.jpeg,e66127fef26a49b8a65bde6ee40a9010.jpeg,6018cd9bf2bd4752ad15ece709fd8034.jpeg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
京華煙雲,moment-in-beijing,餐廳外觀恍如中國的深宅大院，室內採用雕花窗框與仿古家具，風格典雅。菜單圍繞北方菜系，品項豐富，當中包括風味濃厚的合菜戴帽，還配上優美盛盤。以甜麵醬結合羊肉烹製的它似蜜，味鮮且香，十分下飯。提供單人套餐以至十人宴席，菜式全不添加味精，另供應江浙菜、臺灣菜等，選擇應有盡有。,"西區五權七街57號, Taichung, 403, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/moment-in-beijing,d6e98242c0cd4809acd82871d306d29c.jpeg,073460730a064838bf2437a7ee610fc0.jpeg,5f2f7588a8034b9ba83257bd4a7dfbb8.jpeg,a0c8870133974896b7c11c6ba4acf8ad.jpeg,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
駄介,dasuke,主廚來自日本新潟縣，以日文提供體貼周到的服務。餐廳分為兩個區域，高腳吧檯提供單點的酒食料理，及板前座位呈現的無菜單料理，更為推薦後者，當中不乏主廚結合家鄉風味與臺灣食材的菜色。招牌餐點Das Burger，以店家自製的麵包搭配充滿肉汁的漢堡排；能平煮將小里芋等根莖食材煮至入味，充分展示傳統風味。,"大安區四維路375之2號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/dasuke,1d4d313818754a5bb14e9300431ed95c.jpeg,2943422f38664450af70038f60e6f9d4.jpeg,8a0fb8910d9540f3b2a160a6f4d2652b.jpg,d87953c64cbf4abdbb5fd2afe51f162f.jpeg,4e51bb24b33e46ee9a2db7d12f763253.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
穆記牛肉麵,muji-beef-noodles,店家每天七點就開始熬製湯頭，其秘方除了牛肉、中藥材及每天更換的骨頭等外，還包括了水果，因此特別甜美。牛肉麵採用本地產的牛肉，鮮度十足。斤餅製作從頭到尾由店家一手包辦，與滷味同樣不能錯過。店家待客周到，會細心講解外帶的處理，確保客人吃到應有風味。,"信義區吳興街239號, Taipei, 110, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/muji-beef-noodles,8477799b685347e6ad4dfc0be28ac666.jpeg,12790284ca584cd7ba6c27211f8c554b.jpeg,4462401c117e41edb1dcc4395aadb3ea.jpeg,21718194902340a3b109483226852e18.jpeg,67f543f769cd4cb8a175843e23752439.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
